id t0 tc mz1 mz2 s1 s1x s1y s1z s2 s2x s2y s2z lambda1 lambda2 z distMpc ra decl psi inc phi0 snrET_Opt snrCE_Opt type
60489 1002309446.37753 1002309478.05234 60.092542 48.351845 0.026 -0.022829 -0.000836 0.012415 0.0921 -0.009133 -0.055422 0.072989 0.0 0.0 2.4901 20785.2197 -0.637607 -0.306713 1.076242 1.412066 2.764008 12.603732 16.251977 3
60512 1002310078.90779 1002310094.50765 78.266601 53.739896 0.0931 0.000546 -0.036978 0.08544 0.1508 -0.038481 0.045908 0.138392 0.0 0.0 1.8646 14618.0008 2.102039 0.256756 0.501954 2.69793 6.250416 51.619463 66.569989 3
60529 1002310648.01216 1002310655.23567 134.99215 116.415023 0.2592 0.023755 0.013806 0.25774 0.1588 0.016526 -0.003198 0.157905 0.0 0.0 7.2127 72966.7594 -1.488238 0.543941 3.608634 0.931811 4.167401 14.443567 21.389119 3
60559 1002311902.62093 1002311966.40023 45.55068 26.772142 0.2584 -0.019799 0.078659 0.245339 0.1312 0.034867 -0.021918 0.124569 0.0 0.0 3.3176 29346.7207 -1.67567 -1.327862 5.628635 0.458008 5.842919 19.072102 33.005209 3
60568 1002312267.36465 1002312282.84463 91.36923 79.783825 0.1265 -0.026907 0.005152 0.123498 0.2063 -0.001205 -0.044662 0.201404 0.0 0.0 2.2525 18405.6503 1.981217 -0.044978 1.216325 0.733534 2.851398 50.204264 46.259889 3
60577 1002312607.10181 1002312638.84925 47.575789 35.699624 0.117 -0.044389 -0.054565 0.093495 0.1096 0.042821 0.04814 0.088663 0.0 0.0 2.0267 16183.817 -1.596657 -0.484699 0.515298 2.643754 0.01374 21.258557 42.526261 3
60589 1002313073.91806 1002313089.55197 71.623479 49.421949 0.13 -0.019387 -0.128387 0.006393 0.1076 0.011103 0.02377 0.104353 0.0 0.0 1.8196 14187.5223 0.223697 0.966123 4.647562 1.921744 4.323385 37.944523 33.673274 3
60609 1002313773.13281 1002313780.34729 141.407186 118.827639 0.1697 -0.169295 -0.009578 -0.006753 0.1035 0.015436 0.086733 0.054327 0.0 0.0 3.4569 30823.1685 -0.520673 -0.768634 1.863548 0.91919 1.892713 15.968052 74.124839 3
60624 1002314279.29321 1002314294.88708 82.880553 51.704422 0.1355 -0.03447 -0.035811 0.126054 0.3483 -0.091369 0.08931 0.324019 0.0 0.0 1.5838 11967.0155 -2.680307 -0.070767 0.12522 1.818273 2.882915 29.223523 59.353239 3
60639 1002314846.60249 1002314853.96907 130.228845 80.993216 0.1622 0.017578 -0.159662 0.022537 0.0715 -0.04731 0.01976 0.049835 0.0 0.0 2.0404 16317.3357 2.821351 0.955711 4.630309 1.781542 6.244378 20.630655 89.706815 3
60644 1002315014.35112 1002315142.21281 23.242781 22.566928 0.1429 0.098771 -0.06944 -0.076439 0.1958 -0.098202 0.169277 0.006283 0.0 0.0 1.8517 14493.4329 2.423693 -0.089735 3.196869 1.027203 0.175321 20.025657 15.765282 3
60650 1002315184.8041 1002315312.6835 20.96375 18.321615 0.4083 -0.359748 -0.190954 0.02876 0.1214 -0.006719 0.076832 -0.093753 0.0 0.0 0.4929 2869.7676 1.937936 -1.198764 3.68338 2.284427 4.635644 110.901011 168.163735 3
60660 1002315350.43807 1002315606.3558 14.041616 13.004777 0.1791 -0.117793 -0.003319 0.134873 0.2577 -0.159767 0.056774 0.194063 0.0 0.0 0.2477 1287.2341 -1.844543 0.041232 6.232088 2.409578 6.23224 93.048752 316.13522 3
60697 1002316613.662 1002316677.47767 32.593994 28.098892 0.2149 -0.034783 -0.092676 0.190744 0.1398 -0.016561 0.06223 0.124086 0.0 0.0 3.0939 26996.113 1.579214 -0.319429 4.795252 0.490454 3.604251 13.472533 37.235763 3
60707 1002317229.56341 1002317236.86065 119.465994 107.836838 0.1724 -0.068085 -0.041433 -0.152871 0.2621 -0.246645 -0.05852 0.06662 0.0 0.0 5.0099 47788.9216 -1.54345 0.548979 0.123962 2.174078 5.724947 12.881877 40.925242 3
60716 1002317638.24117 1002317639.91036 398.063316 366.183069 0.2124 0.020858 0.045252 0.206473 0.1891 0.026845 0.035317 0.183823 0.0 0.0 11.747 127162.3422 -0.732851 -0.107663 1.080036 1.478943 0.832632 7.974885 9.980093 3
60729 1002318102.53217 1002318166.3172 37.044796 34.057484 0.1323 0.105063 -0.017504 0.078477 0.1587 -0.117848 -0.049355 0.094137 0.0 0.0 3.0688 26733.814 0.793497 -0.369996 1.75737 0.405926 4.501306 13.068824 53.790889 3
60738 1002318502.81498 1002318518.41679 73.414758 57.155646 0.1046 0.031983 0.012503 0.098803 0.1782 -0.051295 -0.028132 0.168323 0.0 0.0 2.1688 17576.5386 0.174529 -0.839879 4.18198 0.563146 2.872631 26.460444 92.99927 3
60761 1002319031.04249 1002319038.45338 107.11044 86.544457 0.1295 -0.096444 -0.041509 0.075801 0.1925 0.151662 -0.036862 0.112677 0.0 0.0 3.4266 30501.2635 2.454772 0.719435 5.538572 0.70745 0.301979 16.423225 60.782716 3
60792 1002320216.00525 1002320231.61951 71.141381 56.063969 0.2677 -0.068937 0.132575 0.222115 0.221 -0.117334 0.038084 0.183367 0.0 0.0 2.7506 23437.2384 -1.891017 -1.140617 4.848888 1.109041 3.450691 24.174871 19.241942 3
60803 1002320487.17603 1002320518.93958 39.319072 38.234138 0.1764 -0.009784 -0.020649 0.174914 0.1715 -0.167505 0.003763 -0.036606 0.0 0.0 1.6143 12250.6955 -0.892668 0.660089 0.022859 2.271971 0.459022 44.499212 63.761934 3
60860 1002322548.52951 1002322564.01572 88.081985 82.754703 0.1041 0.063323 0.070006 -0.043888 0.1601 -0.116701 0.10646 0.026059 0.0 0.0 3.3449 29636.4277 -2.092615 -0.741435 2.299573 1.614643 2.611504 17.383633 3.790195 3
60875 1002323021.82369 1002323037.37081 77.633697 71.074583 0.1624 0.049551 0.012554 0.154146 0.2539 0.073654 -0.031013 0.240995 0.0 0.0 2.5038 20923.6458 2.288748 0.037527 0.457021 0.5814 1.519185 30.796677 55.6625 3
60893 1002323839.96242 1002323855.35903 126.308805 68.588064 0.1688 -0.146376 -0.020837 -0.081446 0.2629 -0.227723 -0.03418 -0.126849 0.0 0.0 5.8091 56799.9363 0.669996 0.548247 3.875087 1.31612 0.165023 12.190286 7.316537 3
60909 1002324747.72694 1002324779.46766 43.961769 41.485264 0.1162 0.030264 0.035303 0.106491 0.2303 -0.05028 0.077234 0.211057 0.0 0.0 3.903 35607.6841 0.608585 -0.282952 4.160314 2.566343 6.195874 14.836996 32.6537 3
60925 1002325295.03824 1002325422.89969 23.970643 21.978752 0.1562 0.004948 -0.009231 0.155848 0.0984 0.000968 -0.006526 0.098179 0.0 0.0 1.831 14295.4294 1.318141 0.910232 0.463833 2.721985 3.710115 37.403544 32.351055 3
60930 1002325475.57807 1002325482.78779 149.735838 111.799897 0.2148 -0.161758 0.141324 0.001073 0.1539 -0.099819 -0.090385 0.074511 0.0 0.0 2.7864 23805.1371 -2.193253 -0.804403 1.415111 0.925047 2.973971 51.960456 54.409309 3
60934 1002325659.67576 1002325691.4536 40.062103 33.628282 0.0773 -0.003416 0.029606 0.071324 0.1871 -0.027431 -0.066717 0.172635 0.0 0.0 0.8149 5280.6768 -0.353556 0.053878 4.82493 2.263515 4.768147 73.446498 102.000787 3
61015 1002329066.58842 1002329098.29362 49.718656 46.253484 0.1149 -0.000103 0.099276 0.057847 0.1694 -0.141675 -0.077676 -0.050903 0.0 0.0 2.3535 19411.145 -0.511318 0.769381 1.402651 1.250849 5.261708 19.523089 38.378454 3
61033 1002329661.69114 1002329677.28624 87.931907 44.191615 0.2146 0.16969 0.059047 0.117354 0.1407 0.001865 -0.06487 -0.12484 0.0 0.0 4.1345 38121.3066 -2.250298 0.11393 3.803156 1.165665 2.661791 11.911864 13.647008 3
61046 1002330183.9159 1002330199.37854 92.100143 83.432342 0.191 0.009697 -0.041247 0.186241 0.2611 -0.005777 -0.057633 0.254594 0.0 0.0 2.4602 20482.5445 1.021401 0.82438 1.654485 1.200615 0.783566 42.152844 23.419514 3
61048 1002330146.54334 1002330210.39112 25.543343 24.785687 0.1331 0.028598 -0.023417 0.127865 0.2268 0.016091 -0.060892 0.217879 0.0 0.0 2.0774 16678.7538 2.827366 0.892244 0.367904 1.193036 2.792203 9.721938 19.325724 3
61057 1002330577.70422 1002330584.72411 211.905723 113.199202 0.1484 0.134462 0.05866 0.022396 0.1623 -0.091384 0.124057 -0.050993 0.0 0.0 3.3876 30088.6017 0.021329 0.524378 1.771774 1.799304 1.907528 20.483033 39.19456 3
61059 1002330680.3214 1002330712.07348 41.673845 39.967512 0.1228 -0.011398 -0.018786 0.120818 0.2243 0.014824 -0.037296 0.22068 0.0 0.0 3.9646 36275.6841 -2.558561 1.090888 4.972633 1.562757 2.588438 4.130409 7.875405 3
61066 1002330835.92691 1002330963.80545 21.433178 18.809778 0.1179 -0.034934 -0.075668 0.083393 0.1527 -0.12701 0.077816 -0.033622 0.0 0.0 1.5225 11399.3671 -1.010636 0.617254 0.104358 1.960951 4.466408 8.810789 41.251266 3
61078 1002331374.86761 1002331390.35418 94.914728 74.255473 0.1586 -0.00388 0.02481 0.156599 0.0855 -0.000935 -0.013505 0.084422 0.0 0.0 3.5676 32003.7575 -1.23686 0.085925 4.37285 2.949436 2.6763 25.718598 63.711786 3
61080 1002331444.49587 1002331476.20082 53.059986 44.387154 0.039 0.010781 -0.00713 0.036796 0.2193 -0.060085 -0.04089 0.206906 0.0 0.0 3.1084 27146.742 -1.381307 -0.534798 0.694548 0.661804 3.162658 28.142493 28.432677 3
61082 1002331486.75022 1002331494.09873 118.01015 96.954424 0.1521 -0.017748 -0.011502 0.150622 0.1328 -0.016987 -0.00724 0.13151 0.0 0.0 2.2915 18792.3889 -3.029273 0.245507 5.901354 1.122017 4.080757 25.773905 57.522916 3
61085 1002331608.85217 1002331624.38245 79.697601 76.275623 0.0472 0.007398 0.037298 -0.027964 0.0805 0.04319 -0.066742 -0.012666 0.0 0.0 2.8754 24722.9947 3.132668 0.528071 5.361544 1.976727 3.92467 12.241876 25.01298 3
61090 1002331741.68547 1002331748.87858 139.329823 127.428815 0.2192 0.025449 -0.038029 0.214371 0.1392 0.020799 0.020292 0.136133 0.0 0.0 5.5211 53535.2432 0.230362 -0.703264 4.660557 2.358962 0.029206 10.651968 35.849622 3
61100 1002332076.27488 1002332091.73777 94.869513 77.105989 0.2243 0.010525 -0.111187 0.194518 0.1359 0.013509 -0.066305 0.117856 0.0 0.0 1.7812 13820.8536 2.737378 -0.128946 1.726503 1.94808 5.299291 24.7728 60.23294 3
61118 1002332549.41546 1002332564.93621 80.469185 77.1791 0.1941 -0.010157 -0.174439 0.084514 0.33 0.310449 -0.054589 -0.09768 0.0 0.0 1.3961 10246.0971 -1.079292 0.483307 0.409573 0.605729 0.117513 49.228039 184.60404 3
61131 1002333356.81422 1002333364.00441 140.983222 129.099578 0.1644 0.001067 0.003883 0.164351 0.1102 0.002058 -0.001748 0.110167 0.0 0.0 8.3132 85880.9021 0.229452 1.082055 6.2722 1.384941 3.641188 8.013256 16.696231 3
61136 1002333482.16305 1002333610.01486 30.243964 18.066267 0.0607 -0.002646 0.03938 -0.046116 0.1007 -0.082492 0.000276 0.057753 0.0 0.0 1.239 8845.2587 2.293699 1.164815 2.167714 1.87779 1.789203 24.907152 33.843551 3
61147 1002333998.01339 1002334029.6412 83.167032 40.320686 0.0722 0.04986 0.001255 0.052204 0.1567 0.005379 -0.147432 -0.052819 0.0 0.0 0.8418 5495.3247 0.619204 -0.57551 3.758493 2.277065 0.379212 64.506998 168.082816 3
61173 1002335160.78496 1002335192.52275 44.02656 43.2288 0.0995 -0.059694 -0.065604 -0.045089 0.2318 0.066462 0.110226 -0.19278 0.0 0.0 1.88 14765.7811 -0.669306 0.307246 1.808221 1.33854 5.006493 8.390319 44.792592 3
61180 1002335293.86175 1002335325.56695 51.315202 45.204958 0.1383 -0.058137 0.100223 -0.075514 0.1351 0.010705 -0.04989 0.125093 0.0 0.0 2.8746 24714.7241 0.666455 -0.619897 3.333036 1.184556 5.575486 9.739778 21.59727 3
61183 1002335577.43853 1002335584.72833 158.902271 77.213749 0.2203 0.204633 0.031446 0.075291 0.1572 0.138565 -0.050971 0.053977 0.0 0.0 3.6467 32849.8131 -0.499072 -0.274036 2.865835 2.006479 0.245578 11.312258 29.798474 3
61184 1002335614.46492 1002335621.87678 108.452898 86.831008 0.246 0.044124 0.040167 0.238654 0.0818 0.007834 0.018229 0.079357 0.0 0.0 4.1261 38029.759 -2.825614 0.964749 5.845973 1.249225 0.916095 10.526011 23.290436 3
61190 1002335785.87145 1002335913.74511 21.919944 19.316003 0.1345 -0.064066 0.010192 0.117821 0.1332 -0.060089 -0.022732 0.116683 0.0 0.0 1.4861 11065.0856 -2.597668 -0.191642 5.745952 1.814542 0.182561 16.861217 17.869441 3
61192 1002335776.15536 1002335904.05307 17.843491 16.293431 0.0712 -0.062289 0.007794 -0.033597 0.1947 -0.014331 0.186771 -0.053096 0.0 0.0 1.035 7084.8995 -0.342901 0.624913 5.20115 1.858182 0.169655 15.702213 50.13045 3
61203 1002336133.82914 1002336149.28153 94.277778 85.610991 0.1064 -0.006295 0.03847 0.099002 0.1762 -0.055251 0.033384 0.163949 0.0 0.0 7.6772 78395.2006 -0.522376 -0.081656 5.93073 2.315197 0.450282 6.702284 15.39058 3
61205 1002336160.85455 1002336168.01593 156.476527 117.893174 0.2406 0.027453 -0.040247 0.235616 0.1638 0.016263 -0.028907 0.160407 0.0 0.0 6.2648 62005.4149 -1.630272 0.575446 4.21722 0.789977 1.410772 10.242297 49.59655 3
61212 1002336485.76463 1002336517.47996 53.845339 39.429127 0.1198 0.109294 -0.031371 0.037719 0.2271 -0.14489 0.15959 0.071502 0.0 0.0 1.8632 14603.6191 -2.455425 0.103911 6.031744 1.352013 0.782109 19.419159 23.105815 3
61218 1002336645.28406 1002336660.92578 60.035049 59.303096 0.1772 0.082963 0.061942 0.143806 0.1898 -0.073385 -0.079042 -0.156176 0.0 0.0 2.7155 23078.3039 -1.196477 0.887178 1.521298 1.488424 5.915879 6.569036 35.798062 3
61219 1002336716.94613 1002336724.02389 167.397075 136.440417 0.145 0.071002 -0.118358 -0.044441 0.058 0.021279 0.017884 0.050905 0.0 0.0 2.5989 21886.981 -2.188706 0.552864 1.348627 1.873875 5.600884 20.540207 69.857028 3
61221 1002336757.72213 1002336765.1412 104.392344 87.200518 0.155 -0.084745 0.003726 0.129728 0.1329 0.070999 0.015784 0.111231 0.0 0.0 2.4104 19982.4878 -1.888683 0.630784 2.520259 1.839079 1.763916 12.380497 74.430745 3
61222 1002336807.80167 1002336823.35185 78.650441 69.641312 0.3035 0.097758 0.072442 0.278043 0.1074 0.01228 0.041269 0.098391 0.0 0.0 4.3562 40546.3526 0.279522 1.010666 5.802287 2.496327 2.992158 27.667193 34.252497 3
61223 1002336863.48697 1002336879.12772 61.275237 57.230164 0.3376 -0.180859 -0.143082 -0.246559 0.1896 -0.08249 -0.099847 -0.13847 0.0 0.0 2.5452 21342.7236 -2.86293 0.128153 1.254577 1.470377 1.189618 9.581937 12.560637 3
61227 1002336973.36871 1002337101.23407 23.73301 20.47062 0.1247 0.001647 0.089073 0.087254 0.1389 -0.054315 0.083049 0.09719 0.0 0.0 0.8442 5514.5619 0.173655 0.300267 0.298139 1.931329 1.350759 30.669495 58.944746 3
61234 1002337173.02181 1002337180.1324 208.305877 75.919035 0.1084 -0.036973 -0.041801 -0.092931 0.1829 -0.122987 0.107976 0.081656 0.0 0.0 3.2561 28698.8134 0.284961 0.638476 6.215846 1.796664 1.701513 18.162941 37.923559 3
61237 1002337343.25871 1002337346.11711 195.55596 181.552004 0.0683 -0.035838 0.006576 0.057769 0.0944 0.046424 0.019517 0.079845 0.0 0.0 3.9449 36062.2443 2.904272 -0.886906 2.335691 1.454417 3.69717 20.406424 67.04693 3
61246 1002337605.16754 1002337668.97784 31.741472 30.06951 0.1456 -0.006517 -0.122321 0.078705 0.063 -0.025298 -0.003704 -0.057579 0.0 0.0 2.6347 22251.5313 -2.460949 -0.708859 6.209692 1.289012 3.724647 14.802382 16.385482 3
61249 1002337706.30796 1002337770.11741 34.378224 28.703947 0.1527 0.076364 0.127896 -0.033592 0.1173 -0.110369 0.021686 0.033283 0.0 0.0 1.4151 10418.9812 -2.113301 -0.357151 3.244449 0.573744 5.852562 63.434097 33.707603 3
61251 1002337793.57248 1002337794.85178 224.306301 200.0878 0.202 0.00842 0.048247 0.195973 0.1251 0.000479 -0.030328 0.121367 0.0 0.0 7.2657 73584.3557 -0.546788 -0.840769 2.322612 2.204484 5.856145 24.05466 22.052663 3
61255 1002337965.27882 1002337980.86683 75.021447 60.835307 0.155 -0.039295 -0.069574 0.132817 0.1981 -0.037135 -0.095131 0.169749 0.0 0.0 1.7109 13156.2877 2.945782 0.453487 5.522025 1.168198 4.303708 27.997006 29.989005 3
61256 1002338006.8601 1002338022.41991 79.42488 64.573114 0.1786 -0.001862 0.023911 -0.176982 0.1958 0.069454 -0.105025 0.149945 0.0 0.0 2.8567 24529.7631 -2.558967 -0.090893 4.112272 2.075731 0.892679 21.916045 23.513683 3
61262 1002338374.21643 1002338405.96753 42.840107 39.074356 0.123 0.072125 -0.095397 -0.028748 0.199 0.055091 -0.18548 -0.046511 0.0 0.0 2.1277 17172.9502 2.223557 0.954526 5.907923 0.76588 3.033768 40.833819 34.345677 3
61276 1002338856.97293 1002338888.67434 61.176986 36.943837 0.1991 0.17691 0.053807 -0.073814 0.1067 -0.042252 -0.094104 -0.027276 0.0 0.0 3.1839 27938.2229 -0.538204 1.058169 4.158407 1.571949 1.508356 8.458888 21.12569 3
61285 1002339047.3405 1002339111.1309 41.229717 28.216897 0.1427 -0.124795 -0.000878 0.069201 0.1858 -0.051647 0.154064 0.090102 0.0 0.0 3.7771 34249.1601 1.94766 -0.483632 0.752393 1.23216 0.391869 4.721544 16.540301 3
61298 1002339560.14171 1002339567.20762 171.936707 139.116069 0.1323 -0.009942 0.015307 0.131035 0.139 -0.010006 -0.016359 0.137671 0.0 0.0 5.4633 52881.0615 1.334637 1.100127 5.638362 0.98171 5.853756 24.80452 37.840786 3
61309 1002339901.07006 1002339964.88073 30.990093 30.714627 0.2029 -0.061529 -0.012201 0.192961 0.0838 -0.013106 -0.022347 0.079695 0.0 0.0 2.6103 22002.9778 -1.712039 0.000943 4.815357 1.520567 2.223964 10.322902 10.714787 3
61310 1002339923.25349 1002339954.99959 51.016131 32.74088 0.1001 -0.038709 -0.087528 -0.029333 0.153 0.005497 -0.123955 -0.08952 0.0 0.0 1.6022 12138.0209 1.911433 0.918475 4.449996 2.447639 3.486426 60.932491 50.555165 3
61315 1002340236.90306 1002340268.5305 73.895227 44.662568 0.7381 -0.11485 -0.143798 -0.714789 0.098 0.082781 0.042357 -0.030939 0.0 0.0 0.6881 4293.5773 -2.881184 -0.877082 2.332004 1.235385 2.472127 90.37779 161.479146 3
61317 1002340258.08747 1002340273.68781 70.603371 61.907539 0.1389 -0.109245 0.069502 -0.050281 0.088 -0.054125 -0.065615 -0.022564 0.0 0.0 2.9419 25412.7862 -0.138561 0.295709 5.681713 2.420112 3.532442 17.110885 52.644117 3
61320 1002340404.60465 1002340411.70682 158.637742 131.227933 0.1933 -0.14753 -0.00215 0.124881 0.2439 0.052692 -0.020209 0.237281 0.0 0.0 2.6768 22681.2726 3.00512 0.177302 1.610897 2.718994 0.635005 37.313929 121.39918 3
61321 1002340557.44392 1002340589.16096 51.951337 40.158266 0.2688 0.033851 -0.03993 0.263653 0.1885 0.020574 -0.030403 0.184891 0.0 0.0 2.5532 21423.8365 0.369888 -0.161207 4.28337 1.252297 0.401479 8.938009 23.236645 3
61331 1002341056.42806 1002341071.91158 85.911617 84.166308 0.1659 0.000673 0.061701 0.153998 0.339 -0.087473 0.090812 0.314679 0.0 0.0 4.4371 41436.4813 0.242829 -1.043887 1.188719 2.519265 2.301085 22.098164 25.204114 3
61338 1002341387.63049 1002341419.32776 50.462204 48.736298 0.2755 -0.010728 -0.077113 0.26427 0.1066 -0.001614 0.030082 0.102255 0.0 0.0 1.834 14325.0548 1.466158 0.624289 4.955321 1.571341 3.120464 29.486461 14.635459 3
61344 1002341555.37723 1002341683.24039 24.475042 20.320272 0.157 0.075182 0.066189 0.120896 0.2781 0.032257 -0.174471 0.214147 0.0 0.0 1.0159 6924.9668 -1.011001 0.80071 0.018293 2.089383 1.402321 19.70744 95.654435 3
61349 1002341805.1692 1002341820.75819 68.132604 66.229834 0.2114 0.079701 0.022541 -0.194498 0.0704 0.020725 -0.022568 -0.063383 0.0 0.0 2.3529 19406.1437 -0.513597 0.538909 2.629488 2.004093 0.061619 13.436955 48.988002 3
61350 1002341827.95829 1002341843.53336 71.234716 69.183625 0.1972 -0.1043 0.048469 -0.160188 0.0982 -0.032712 0.075533 -0.053553 0.0 0.0 2.2557 18436.4275 2.997579 0.203144 6.267323 1.490619 4.380548 8.863215 23.674305 3
61353 1002341933.3602 1002341935.77719 304.219935 204.217644 0.7062 -0.286392 -0.635555 0.112996 0.0415 -0.033279 -0.021869 -0.011684 0.0 0.0 3.9741 36378.6638 1.755046 -0.209563 2.563309 0.501497 4.316254 72.91154 140.665988 3
61362 1002342268.17288 1002342275.21939 214.601797 102.311219 0.2097 0.194626 0.047088 0.06227 0.2632 -0.111566 0.00196 0.238377 0.0 0.0 3.8744 35299.6157 0.809919 -0.986594 2.894874 0.897853 6.106602 17.992201 62.247393 3
61373 1002342485.19354 1002342613.05291 25.083473 21.026982 0.2107 0.016691 0.013109 0.209628 0.2803 -0.002747 -0.0281 0.278874 0.0 0.0 1.8223 14213.2937 -0.979485 -0.265479 5.071875 2.084164 4.013451 22.358724 28.769265 3
61382 1002342834.26198 1002342841.68374 106.864181 83.060905 0.1658 0.094241 -0.112519 0.077121 0.235 -0.116618 -0.172269 0.109309 0.0 0.0 3.4743 31008.2105 0.84608 0.003305 5.229563 0.123537 3.051114 32.610073 68.622694 3
61405 1002343994.841 1002344026.61114 38.313925 36.790771 0.1868 0.131578 -0.011892 0.132061 0.2327 0.00649 0.164449 0.164511 0.0 0.0 1.4488 10725.2435 -0.311215 0.740925 5.48703 1.781733 1.380372 17.536728 62.270026 3
61411 1002344227.14788 1002344234.44573 125.21677 103.52601 0.1501 -0.020206 -0.04683 0.141169 0.1666 0.055522 -0.011047 0.156687 0.0 0.0 6.07 59774.7407 -1.140232 -1.330923 3.060494 0.701857 2.425239 22.739244 36.011005 3
61422 1002344701.9563 1002344717.40247 96.254226 84.879184 0.2164 0.052895 -0.14443 0.15222 0.1826 -0.083199 0.099613 0.128444 0.0 0.0 4.5952 43178.8392 1.745884 1.180294 0.553488 0.475467 4.057371 37.100825 33.572135 3
61423 1002344662.95375 1002344726.77736 44.165678 14.832485 0.1901 0.041666 0.009382 0.18524 0.0383 0.007375 0.004433 0.037321 0.0 0.0 1.4007 10288.592 0.199889 0.985725 5.822211 1.971484 1.779834 20.431989 54.852737 3
61428 1002344855.1059 1002344870.6352 86.57855 70.112087 0.1309 0.111042 0.037474 0.058312 0.1393 -0.085148 0.05387 -0.096189 0.0 0.0 2.5806 21700.9509 1.078123 -0.221883 3.273726 0.864323 2.511076 23.637663 33.155219 3
61433 1002345080.28112 1002345144.07445 40.127766 28.684129 0.0727 0.04255 -0.056488 0.01685 0.0427 -0.022699 -0.034787 0.009897 0.0 0.0 3.6606 32998.7595 -0.481336 0.821163 2.97686 1.441831 1.602541 2.238914 18.124268 3
61435 1002345184.49756 1002345191.89588 100.091311 98.264167 0.16 0.126766 0.088267 -0.041705 0.1322 -0.029682 0.053935 0.116991 0.0 0.0 1.2043 8539.9611 -2.162557 -1.026701 0.815029 1.984797 4.565964 91.952409 157.497727 3
61456 1002346030.84374 1002346046.29479 90.577873 90.094286 0.1478 -0.014382 0.018145 0.145975 0.1704 0.012666 0.023497 0.168296 0.0 0.0 2.8687 24653.7392 -0.629266 -1.102051 5.955371 2.094369 6.114413 38.849517 30.113473 3
61463 1002346329.97928 1002346361.62003 79.503289 39.776911 0.1793 0.069928 0.003262 0.165069 0.3105 -0.087367 0.084045 0.285856 0.0 0.0 5.6491 54984.3186 0.957469 1.071848 2.274173 2.326864 4.440021 14.158928 20.720668 3
61471 1002346907.23598 1002346908.81923 418.972071 359.352296 0.7426 0.010587 0.742179 -0.022649 0.1054 0.008626 0.100792 0.029593 0.0 0.0 6.2062 61334.6925 -0.479679 -0.243747 1.188295 2.801725 2.767032 65.229553 93.439963 3
61502 1002348237.7666 1002348269.42931 55.6127 54.90043 0.1446 0.071343 0.107034 0.066054 0.2077 -0.03664 0.127395 -0.159898 0.0 0.0 2.5667 21560.81 -0.173431 -0.292088 4.707918 1.743016 0.566314 14.932379 26.569589 3
61513 1002348702.14367 1002348709.35559 154.118711 104.896118 0.2668 -0.183049 0.16431 -0.103332 0.1721 0.147132 0.072518 -0.052075 0.0 0.0 4.3713 40713.2251 0.478646 -1.026001 4.013927 2.60078 4.738317 26.810646 35.852811 3
61514 1002348811.88329 1002348819.17345 121.474626 107.267958 0.1966 0.074922 0.121758 0.134956 0.2118 0.126039 0.088516 0.14539 0.0 0.0 4.439 41457.3865 1.446504 -0.429322 4.764683 1.989455 3.310157 10.147081 25.16756 3
61518 1002348842.41281 1002348874.15121 47.626889 39.375556 0.0408 0.001095 0.023571 0.033284 0.1749 0.0203 -0.167152 0.047308 0.0 0.0 1.6461 12546.6983 1.408685 -0.599165 5.380506 2.193883 5.970065 21.168539 51.342152 3
61523 1002349008.95681 1002349040.65651 56.466138 44.164657 0.0659 -0.01218 -0.055505 0.033371 0.1326 0.039127 0.107439 0.067148 0.0 0.0 2.9695 25699.3649 -1.052871 -0.170968 5.512247 1.98434 2.106242 19.780103 14.488508 3
61539 1002349551.37973 1002349566.8718 91.094221 74.830899 0.2153 0.185616 -0.060457 0.090807 0.2437 -0.203676 -0.085679 0.102785 0.0 0.0 2.9236 25221.9663 0.245069 -0.676818 3.752724 1.189935 4.194003 22.150411 12.042311 3
61547 1002349754.65252 1002349770.28778 60.841828 59.738913 0.2433 -0.037685 -0.086488 0.224264 0.1697 -0.060602 0.02564 0.156423 0.0 0.0 0.7126 4480.7065 1.720868 -0.015913 3.241723 1.559421 5.291446 72.751805 51.58354 3
61566 1002350363.95093 1002350427.75501 33.660119 31.290336 0.2608 -0.153129 -0.10025 0.185791 0.0898 -0.047337 -0.041602 0.063973 0.0 0.0 1.5564 11713.1248 -2.370337 -0.608858 0.223966 0.620539 3.416772 34.324451 97.14569 3
61575 1002350602.53894 1002350634.27063 46.225034 42.216533 0.1905 -0.121965 0.091247 0.114406 0.1666 0.10206 0.085609 0.100053 0.0 0.0 1.5712 11849.2224 2.159644 -0.18798 4.146549 0.509083 3.444299 53.019934 76.455673 3
61577 1002350650.629 1002350666.27963 59.566541 55.804403 0.1135 -0.050339 -0.054276 0.086037 0.1625 -0.104381 -0.018365 0.123181 0.0 0.0 2.8272 24225.3392 -1.50451 1.145871 5.840356 2.681642 2.98641 25.871841 50.923858 3
61578 1002350654.67803 1002350686.40483 60.723531 30.258791 0.0514 -0.001899 -0.0056 0.051059 0.2337 0.017836 -0.020118 0.232148 0.0 0.0 2.5145 21031.8481 -2.566548 -0.487085 1.074964 2.270514 4.302627 14.271246 53.273472 3
61590 1002350983.80844 1002350986.66293 486.676456 469.137065 0.2023 -0.179293 -0.084827 0.039793 0.1341 -0.099962 0.010707 0.088745 0.0 0.0 9.61 101317.9374 -1.679968 0.460624 2.281891 2.355027 0.526405 15.660566 42.748857 3
