distMpc z
6806.7497 1.0018
52928.4875 5.4675
34662.8583 3.8154
25982.1952 2.9968
27841.6243 3.1747
7705.0379 1.1079
34737.2564 3.8224
9590.1382 1.3231
30965.6602 3.4703
38057.0027 4.1285
12491.5179 1.6401
52243.4928 5.4067
10296.7328 1.4017
7844.1969 1.124
38826.1823 4.199
21299.143 2.541
102976.2233 9.7484
33970.4606 3.7511
102256.5261 9.6883
9993.5842 1.368
13477.4991 1.745
48563.8927 5.0793
12821.3197 1.6753
19693.5165 2.3817
16095.2212 2.0175
18429.4772 2.255
13945.4448 1.7942
34443.0085 3.795
33064.1498 3.6667
17005.036 2.1107
11778.826 1.5635
43214.2083 4.5983
15188.3111 1.924
40072.5021 4.3129
12565.4126 1.6481
103044.6157 9.754
13419.778 1.7389
35568.7531 3.8994
32513.6416 3.6153
8175.9358 1.1624
41795.3319 4.4698
54441.5896 5.6013
19271.1764 2.3394
18423.52 2.2544
23521.4383 2.7588
42015.6543 4.4897
50706.479 5.2702
10134.1323 1.3837
31065.6647 3.4796
13755.3011 1.7743
30579.8425 3.4339
37391.8062 4.0675
34688.7338 3.8178
73945.8106 7.2968
3919.4026 0.6383
9592.8179 1.3234
25143.204 2.916
55601.3503 5.7035
10754.4049 1.4521
25006.4828 2.9028
15214.3582 1.9266
46287.5164 4.8754
15055.2894 1.9102
20291.1717 2.4411
7484.412 1.082
21098.6281 2.5212
23940.9783 2.7995
38123.4866 4.1346
14230.4787 1.8241
31407.4638 3.5118
35976.6927 3.9371
43817.0708 4.6528
36238.8364 3.9613
30245.5229 3.4024
19571.2849 2.3695
39127.7802 4.2267
33249.6845 3.6841
62787.0884 6.3328
30840.1782 3.4585
15307.9917 1.9364
9143.6599 1.2729
16701.2594 2.0796
15678.5564 1.9747
11584.6789 1.5426
37686.679 4.0945
30344.1799 3.4118
19645.4125 2.3769
33306.5494 3.6894
9918.0493 1.3597
84684.4602 8.2119
84378.7923 8.186
3807.2133 0.6232
33393.4782 3.6974
11671.5154 1.5519
35910.65 3.931
11856.6367 1.5719
24165.5454 2.8213
22338.2064 2.6431
47083.3197 4.9467
31467.1386 3.5173
28881.1849 3.2734
37713.8946 4.0971
42995.4129 4.5785
7003.1596 1.0252
52454.4235 5.4254
33019.1253 3.6625
10885.8005 1.4665
40344.4514 4.3377
30167.0498 3.395
24416.1906 2.8457
5588.4338 0.8535
23985.2517 2.8039
18420.5416 2.254
3115.6005 0.5279
8962.4595 1.2524
9582.0999 1.3221
40302.7684 4.3339
47182.6172 4.9557
34917.3985 3.839
76547.1269 7.5194
15494.5554 1.9557
24169.6685 2.8218
23912.1549 2.7967
13180.8066 1.7135
20491.6157 2.4611
26723.3707 3.0678
34527.0493 3.8028
9059.6063 1.2633
41746.8781 4.4653
25101.7631 2.912
13247.7996 1.7207
67452.4297 6.7377
5676.2191 0.8643
30844.4308 3.4588
31773.1867 3.5461
40072.5021 4.3129
10101.6673 1.38
6481.9032 0.9628
6395.8198 0.9525
7211.6669 1.0499
23355.131 2.7426
18769.4905 2.2891
17178.8463 2.1284
15888.1379 1.9963
19013.6139 2.3136
18923.8834 2.3047
22444.318 2.6536
28012.8006 3.1909
29380.537 3.3207
23551.226 2.7616
29597.2862 3.3413
7166.8253 1.0447
71981.9268 7.1281
28184.1086 3.2073
57167.4044 5.8414
31283.8953 3.5002
103145.4112 9.7624
22977.9355 2.7058
29910.5966 3.3708
64198.9877 6.4557
28074.7926 3.1968
7574.0521 1.0925
24311.9716 2.8356
13192.1255 1.7147
7132.1743 1.0406
12810.9921 1.6743
22137.3941 2.6235
70619.6417 7.011
4851.4271 0.7604
23994.5196 2.8047
13802.7979 1.7792
9910.8608 1.3588
8064.2013 1.1496
18021.0735 2.2138
10436.2068 1.417
48211.4705 5.0477
14985.9589 1.9029
15213.3934 1.9265
15148.7713 1.9199
24199.5636 2.8247
16237.3995 2.0322
5184.7144 0.8028
38509.5711 4.17
44078.4076 4.6764
45506.5082 4.8052
119543.8059 11.1209
48608.664 5.0832
33183.1781 3.6778
34754.5108 3.8239
20141.2715 2.4263
22703.7599 2.6789
13651.8488 1.7633
20701.4178 2.4819
21939.8814 2.604
6369.3793 0.9493
123234.8717 11.4245
60629.1964 6.1447
17370.6341 2.1479
21234.3015 2.5345
36731.217 4.0066
28807.3757 3.2664
22851.0231 2.6934
23454.6912 2.7523
16207.1952 2.029
9917.1507 1.3596
8073.7176 1.1506
36621.6124 3.9966
11092.5716 1.489
18828.238 2.295
4764.1824 0.7492
52646.254 5.4425
19868.0323 2.399
61012.7687 6.1781
21487.7425 2.5596
20175.4632 2.4297
81953.4203 7.9802
17381.4623 2.149
12937.8339 1.6878
102213.3572 9.6847
30792.3413 3.4539
30753.0155 3.4503
9337.9627 1.2948
36733.3877 4.0069
18152.7671 2.2271
68713.9801 6.8467
47053.2001 4.944
12547.6339 1.6462
13247.7996 1.7207
33407.4323 3.6987
31538.5533 3.524
23494.7364 2.7561
5943.6977 0.8973
2582.1447 0.4511
17941.9267 2.2058
20483.5524 2.4602
23360.2616 2.7431
17233.8916 2.134
13333.744 1.7297
15104.4285 1.9152
27442.0311 3.1366
66723.1272 6.6745
25623.5264 2.9623
10968.0626 1.4754
20495.6476 2.4615
27350.8881 3.1279
10951.6016 1.4736
10000.7833 1.3688
19742.6397 2.3866
8804.7895 1.2345
43685.3591 4.641
13466.141 1.7437
7997.6465 1.1419
29886.237 3.3685
12366.3426 1.6267
48651.2008 5.087
11851.0759 1.5714
4641.6841 0.7335
6966.9844 1.021
33683.4348 3.7245
9922.5426 1.3601
23784.5641 2.7843
69959.1302 6.954
33994.1234 3.7534
126139.3886 11.6631
7847.639 1.1244
9851.5915 1.3522
22593.3968 2.6681
32506.152 3.6147
27845.8234 3.1751
13331.8542 1.7295
26391.5441 3.036
34311.6083 3.7828
12019.0176 1.5895
11584.6789 1.5426
54723.6503 5.6261
545.6354 0.1137
16684.6244 2.0779
58779.9569 5.9829
12416.7613 1.6321
22260.7065 2.6355
1621.9128 0.3031
4101.422 0.6626
41050.4955 4.4021
26113.3472 3.0093
39043.6123 4.219
11766.7916 1.5622
36896.2374 4.0218
8521.6021 1.2022
7198.9703 1.0485
41658.7963 4.4573
8371.5123 1.1849
29748.5982 3.3556
30423.7707 3.4192
25299.7236 2.931
80292.9833 7.8389
15219.1825 1.9271
19451.1625 2.3575
25121.4464 2.9139
22999.4381 2.7079
24189.2544 2.8237
83708.7843 8.1291
27370.7896 3.1298
52545.8162 5.4336
12443.852 1.635
16192.5832 2.0276
25956.1831 2.9943
61633.8506 6.2324
18074.5263 2.2191
14996.5478 1.9041
29177.7121 3.3016
41721.5525 4.463
31701.7079 3.5394
22001.9599 2.6101
18442.3852 2.2563
13846.5181 1.7838
12319.689 1.6218
25458.4448 2.9463
60106.3163 6.099
21053.0931 2.5166
8016.6515 1.1441
24993.0231 2.9015
61416.0587 6.2134
10717.0443 1.448
15410.4137 1.9469
75784.6988 7.4543
85943.5395 8.3185
89477.5813 8.6169
14345.1291 1.8361
13364.9328 1.733
19026.58 2.315
19987.5099 2.411
28619.7955 3.2487
23899.8035 2.7955
18957.7745 2.3081
29690.39 3.35
12497.1276 1.6407
37118.9322 4.0423
54601.2926 5.6154
16337.8167 2.0425
5390.57 0.8287
31047.5759 3.4779
6946.8097 1.0186
16935.3894 2.1035
17601.1922 2.1713
39078.5887 4.2222
9743.0966 1.3401
11242.1163 1.5053
37736.7575 4.0991
19411.145 2.3535
32086.0002 3.5753
8884.0004 1.2434
4971.1512 0.7758
5318.0508 0.8196
13848.4195 1.784
22924.7027 2.7005
33469.6973 3.7045
103161.0112 9.7637
9752.055 1.3412
10607.8267 1.436
24660.9736 2.8693
24257.3059 2.8302
54035.1838 5.5653
29531.712 3.335
19662.4474 2.3786
19583.3029 2.3706
35779.6889 3.9188
17372.6028 2.1481
38713.6972 4.1887
14268.6793 1.8281
15762.9201 1.9833
45219.8302 4.7793
13978.7626 1.7977
14128.3716 1.8135
18749.5821 2.2872
12806.2982 1.6738
8353.2218 1.1828
25465.7096 2.947
11380.956 1.5205
16044.6281 2.0124
36260.511 3.9632
10179.2532 1.3886
102756.6725 9.7301
23008.6543 2.7088
22210.7589 2.6307
57011.5145 5.8277
24235.6505 2.8281
29948.7296 3.3744
62284.2295 6.289
25737.8146 2.9733
18296.5013 2.2416
15834.732 1.9908
23716.6898 2.7778
8038.2584 1.1465
24636.1709 2.867
14083.5577 1.8088
15178.6658 1.9229
5232.2528 0.8088
26025.9031 3.001
14703.378 1.8736
9741.3051 1.3399
32498.6627 3.6139
14074.9789 1.8078
34675.7958 3.8167
13265.7366 1.7226
5528.1967 0.8459
20323.3853 2.4444
17566.6786 2.1677
5399.3499 0.8298
6747.3754 0.9948
30838.0519 3.4583
10417.1682 1.4149
42070.7548 4.4947
21743.6271 2.5848
12064.5504 1.5943
31116.746 3.4844
44839.0065 4.745
20029.7024 2.4152
86688.3986 8.3814
19300.1581 2.3424
37656.2002 4.0918
40901.0477 4.3884
22436.1531 2.6528
8267.9655 1.173
20939.8207 2.5055
34082.3385 3.7616
18888.0082 2.3011
18380.8355 2.25
25015.8017 2.9036
12774.387 1.6704
11641.9417 1.5488
73380.3799 7.2482
42371.7434 4.5221
15367.8861 1.9425
19201.2463 2.3325
15343.7308 1.9401
29092.1977 3.2934
59686.7318 6.0622
16622.0207 2.0715
63328.2667 6.38
39004.2681 4.2153
30343.1189 3.4116
8255.7995 1.1717
58205.0839 5.9325
22511.6933 2.6601
42135.7836 4.5007
22149.6192 2.6246
23093.6715 2.717
8728.344 1.2257
24742.639 2.8773
37242.8386 4.0537
25101.7631 2.912
35258.5635 3.8706
41776.6104 4.468
15886.1954 1.9961
22677.1843 2.6763
9243.8236 1.2841
7062.1284 1.0322
16202.3243 2.0286
28200.9311 3.2088
21208.9802 2.532
31294.5454 3.5011
26101.894 3.0082
30764.7063 3.4514
64604.2531 6.4909
18200.3299 2.2319
28796.8334 3.2654
32193.9155 3.5854
143943.7852 13.1166
15393.0139 1.9451
34804.1228 3.8285
47513.0242 4.9852
8001.9651 1.1423
52308.9058 5.4126
8617.85 1.2131
18757.5451 2.2879
21267.732 2.5379
16867.7455 2.0966
53008.6699 5.4745
7756.5225 1.1139
28933.9202 3.2784
17861.8424 2.1976
3457.6011 0.5756
51562.7957 5.3464
32533.9714 3.6172
20797.3395 2.4914
37200.4442 4.0499
10292.21 1.4011
17483.8867 2.1593
38058.0925 4.1287
18073.5362 2.2191
10708.8463 1.447
21356.9153 2.5467
48582.92 5.0809
17665.3153 2.1778
19164.2978 2.3287
43458.5622 4.6204
14236.2078 1.8248
17710.7154 2.1824
93531.7065 8.9581
11456.4738 1.5287
28566.0788 3.2435
25595.484 2.9596
12136.16 1.602
8208.0372 1.1662
19478.1809 2.3601
23306.9109 2.7378
15957.1204 2.0034
6292.6629 0.9399
10713.4006 1.4475
93141.3252 8.9253
74754.4172 7.3661
51363.4943 5.3286
23850.4061 2.7908
19834.9178 2.3958
31988.807 3.5663
4635.4999 0.7327
13340.3588 1.7305
17297.8161 2.1404
24803.6527 2.8832
18874.0594 2.2997
17034.4769 2.1136
12851.3714 1.6785
17243.7238 2.1349
43841.4256 4.6551
14256.2624 1.8269
37998.159 4.1231
59125.8322 6.0132
129879.355 11.9695
26474.9725 3.044
131296.9017 12.0855
33314.0607 3.69
53021.0936 5.4756
15908.5364 1.9984
22114.9836 2.6212
7542.441 1.0889
62830.7338 6.3366
3983.6148 0.647
23984.2219 2.8037
11703.8761 1.5554
43763.9382 4.648
11029.3714 1.4822
3773.1787 0.6187
19324.1476 2.3447
6273.7191 0.9376
29350.9475 3.318
24548.3543 2.8584
10604.1895 1.4356
23134.6587 2.721
33926.3668 3.7471
18352.0563 2.2471
15825.9955 1.9898
20727.6639 2.4844
98706.1007 9.3918
11668.7423 1.5516
7765.9685 1.115
10802.7336 1.4573
29597.2862 3.3413
7790.8821 1.1179
28076.8944 3.197
64345.1775 6.4684
10395.4173 1.4125
51565.0482 5.3465
33833.8993 3.7384
27932.9719 3.1833
87176.994 8.4228
13137.4321 1.7089
26791.2619 3.0743
70259.7136 6.9799
11336.79 1.5156
10705.203 1.4466
28487.1067 3.2361
148948.7844 13.5228
13398.0248 1.7366
88293.4787 8.517
18140.8793 2.2258
12176.1805 1.6063
24957.8253 2.8981
21192.7767 2.5305
11266.9205 1.508
12593.4927 1.651
12814.7474 1.6746
33383.8182 3.6965
30301.742 3.4078
13086.5439 1.7035
34474.2516 3.798
16296.8586 2.0383
81650.9798 7.9544
24209.8734 2.8256
13941.6378 1.7938
9734.1397 1.3392
20322.3785 2.4442
100097.5105 9.5082
3758.402 0.6167
14904.1744 1.8944
22604.6342 2.6692
108243.3022 10.1865
25996.7635 2.9981
5008.839 0.7805
31956.7731 3.5633
40640.7579 4.3647
24159.361 2.8207
11556.0654 1.5394
13327.1297 1.729
33600.7132 3.7168
56937.567 5.8212
6890.55 1.0118
37385.2806 4.0668
39348.6812 4.2469
63728.4039 6.4147
37320.0323 4.0609
46969.5454 4.9366
28522.904 3.2395
32275.1477 3.593
10023.2864 1.3714
5382.5908 0.8277
26960.5633 3.0905
18811.3081 2.2934
33652.2771 3.7216
10016.0844 1.3705
71241.2064 7.0644
17351.9333 2.146
34757.7461 3.8243
12745.3029 1.6672
35899.8246 3.9299
17325.3635 2.1433
30503.387 3.4268
14336.5253 1.8353
59065.3182 6.0079
10973.5505 1.4761
21495.8595 2.5604
52013.486 5.3864
35557.9397 3.8984
9978.2891 1.3663
8651.146 1.2169
14194.2031 1.8203
35338.5124 3.878
14526.954 1.8552
11322.0745 1.514
55930.5643 5.7325
34037.1518 3.7574
4698.9717 0.7409
25909.3698 2.9897
11524.6967 1.536
10737.9999 1.4503
48399.3954 5.0645
12649.6838 1.657
26420.7402 3.0389
10812.7688 1.4585
40268.7674 4.3308
16264.6881 2.0349
13086.5439 1.7035
28622.9557 3.2489
64467.2185 6.479
17687.0262 2.1799
33702.7758 3.7262
14837.8358 1.8876
32383.139 3.6031
19362.1396 2.3485
13134.6041 1.7087
12357.0096 1.6258
18806.3291 2.2929
48739.6449 5.0949
46417.8221 4.8871
42217.3608 4.508
9675.0614 1.3325
37221.0972 4.0518
22463.7111 2.6555
117953.121 10.9898
19098.4151 2.3222
19476.1793 2.3599
6906.4951 1.0137
22149.6192 2.6246
67079.0168 6.7054
116441.6132 10.8651
46594.9666 4.9029
36393.8426 3.9756
30654.1966 3.4409
18446.3572 2.2567
18771.4815 2.2894
23478.3065 2.7546
9688.4826 1.334
36573.8756 3.9922
78728.2232 7.7057
32691.3114 3.6319
43141.263 4.5918
19102.4071 2.3226
37472.2987 4.0748
21102.6763 2.5215
32815.5347 3.6435
30448.1837 3.4215
7112.7504 1.0382
11334.0306 1.5153
9968.3945 1.3653
65151.5151 6.5384
25224.0394 2.9238
13082.7757 1.7031
20239.846 2.436
16048.5191 2.0128
33977.9894 3.7519
2674.9928 0.4647
21348.8056 2.5459
25178.4358 2.9194
24405.8693 2.8447
36761.6091 4.0095
26454.1122 3.0421
31042.2559 3.4775
13290.2883 1.7251
54716.8519 5.6255
36195.4916 3.9573
32309.3581 3.5962
10536.9402 1.4282
8573.2009 1.2081
26836.1867 3.0787
13077.1237 1.7026
16337.8167 2.0425
22898.0925 2.698
5852.6329 0.8861
13908.3341 1.7904
24166.5762 2.8215
72069.185 7.1357
21861.5542 2.5964
32636.7137 3.6269
3856.9047 0.63
10727.0657 1.449
16253.9668 2.0339
68546.0333 6.8322
27927.7211 3.1829
4373.5642 0.6986
33779.0781 3.7334
64772.4173 6.5054
17092.3994 2.1195
59254.873 6.0244
5367.4372 0.8258
13493.5924 1.7467
62487.3927 6.3068
23116.2133 2.7193
13415.0486 1.7384
34153.3605 3.7681
30875.2644 3.4617
10616.9208 1.4369
26577.2181 3.0539
46305.3337 4.8769
44956.6584 4.7557
26948.0178 3.0894
18471.1848 2.2591
18030.9704 2.2147
20171.4402 2.4293
11538.5341 1.5375
60936.0355 6.1715
72251.8769 7.1513
51896.2678 5.3759
39939.8919 4.3008
70657.9666 7.0142
10228.0236 1.3941
16633.7562 2.0728
24069.71 2.8121
27448.3182 3.1372
24316.098 2.8359
36467.5787 3.9823
80511.5379 7.8575
12507.4132 1.6419
26352.9699 3.0324
27007.6156 3.0951
13353.5901 1.7318
10177.4477 1.3884
31749.7139 3.5438
30296.4378 3.4072
23797.9363 2.7856
16171.1559 2.0253
4756.4091 0.7482
23713.6052 2.7774
38886.2623 4.2046
16678.7538 2.0774
103645.9062 9.8041
24311.9716 2.8356
22537.2213 2.6627
8549.5807 1.2053
5472.899 0.839
14732.1743 1.8765
81796.8921 7.9668
9878.5242 1.3553
2493.3939 0.438
14022.5709 1.8023
26158.1248 3.0137
27268.1594 3.1199
29708.3801 3.3518
9933.3279 1.3614
8692.3609 1.2216
28382.9053 3.2262
9675.9561 1.3326
42817.5931 4.5625
8810.9456 1.2351
2331.2451 0.4138
26500.0076 3.0465
5402.5434 0.8303
22811.1266 2.6894
23783.5355 2.7843
61237.2961 6.1978
22320.8678 2.6414
18209.2499 2.2327
46226.2751 4.8698
13392.3509 1.736
5627.8618 0.8583
39771.1866 4.2854
15193.1342 1.9244
14373.8143 1.8392
7424.7671 1.0751
20496.6555 2.4615
19336.1439 2.346
13480.3388 1.7452
23652.9525 2.7715
19966.4183 2.4089
32144.7606 3.5808
32430.1983 3.6075
26005.0886 2.9989
25462.5961 2.9468
35243.4404 3.8693
27510.1515 3.1431
26666.9854 3.0625
26088.3593 3.0069
17888.5313 2.2003
35176.4758 3.863
25298.6866 2.931
32204.6025 3.5865
31245.5584 3.4966
22341.2664 2.6435
39511.7126 4.2618
16222.7834 2.0307
23857.609 2.7915
71659.7373 7.1005
14311.6744 1.8326
33871.5278 3.742
47389.093 4.9741
21593.2954 2.5699
41727.0579 4.4635
12463.4755 1.6372
10616.0113 1.4368
62651.5767 6.321
26406.1416 3.0375
15622.3524 1.9688
20280.0999 2.44
100496.2026 9.5414
32736.2823 3.6362
19551.2572 2.3674
13048.8697 1.6995
20917.5807 2.5032
56653.2426 5.7961
11797.3445 1.5655
53487.7621 5.5169
27631.7731 3.1547
39528.1294 4.2633
50096.3789 5.216
55465.181 5.6916
16849.1261 2.0947
33995.1991 3.7534
13496.4327 1.747
11868.6865 1.5733
23001.4861 2.7081
19711.5597 2.3834
27915.1194 3.1816
25627.6812 2.9627
11033.0335 1.4826
11970.7286 1.5842
26610.6154 3.057
19806.8268 2.3929
15020.6179 1.9065
40246.833 4.3289
12296.3732 1.6193
20104.0721 2.4226
29908.4783 3.3706
7693.8915 1.1065
29307.6267 3.3138
16256.8907 2.0341
14718.7349 1.8752
1701.2007 0.316
6392.5135 0.952
19301.1575 2.3424
31375.5007 3.5088
10003.4832 1.3692
46483.5466 4.8929
44138.2287 4.6818
73175.2906 7.2306
20654.9936 2.4773
11616.0752 1.5459
5651.2238 0.8612
40502.4514 4.3521
3135.4576 0.5306
6765.762 0.997
36637.8879 3.9981
3852.449 0.6293
23769.1358 2.7828
18566.5676 2.2687
18688.8802 2.2811
30805.0969 3.4552
113856.0553 10.6515
19296.1602 2.342
28667.203 3.2532
14536.5336 1.8561
74832.6364 7.3727
24260.3998 2.8306
46494.6873 4.894
21060.1754 2.5173
22056.9346 2.6155
132037.8965 12.1462
10789.9639 1.456
14861.8662 1.8901
29788.823 3.3594
10107.9785 1.3807
19261.1842 2.3384
44781.3027 4.7398
17434.6331 2.1543
47418.1188 4.9768
10252.4241 1.3967
27393.8358 3.1319
11200.7967 1.5009
125424.0545 11.6044
21732.4489 2.5837
42688.4206 4.5507
54347.6021 5.593
45736.6575 4.8258
14103.5782 1.8109
11469.3755 1.53
26442.64 3.041
75858.339 7.4605
11165.9249 1.497
13836.0613 1.7828
22721.1384 2.6806
6457.0477 0.9598
87136.7618 8.4193
48152.2006 5.0424
15503.2637 1.9566
30345.241 3.4118
49511.7221 5.1639
92622.6159 8.8818
50467.0667 5.2489
23700.2393 2.7761
14889.749 1.8929
12169.664 1.6057
13957.8185 1.7955
6454.5632 0.9596
35414.1591 3.8851
5850.1977 0.8859
11955.877 1.5826
2677.049 0.4649
20927.6894 2.5042
22489.2318 2.658
27270.2534 3.1202
22207.7014 2.6303
16245.1955 2.033
13858.8778 1.7852
11631.7787 1.5476
24227.4014 2.8274
5257.6438 0.8121
21929.7069 2.6031
11763.0891 1.5618
12498.9976 1.6409
28066.3859 3.1961
60118.8969 6.1001
8576.7012 1.2085
18958.7714 2.3081
10594.1883 1.4345
12587.8759 1.6504
21226.1982 2.5337
19221.2226 2.3344
12696.5412 1.6621
17146.4211 2.125
11308.2817 1.5126
26097.7294 3.0078
6835.2189 1.0052
28093.7089 3.1987
30405.7279 3.4175
19690.5095 2.3813
16996.2052 2.1098
19321.1486 2.3445
23946.1258 2.8001
15347.5953 1.9405
13596.852 1.7575
9749.3673 1.3409
13451.9455 1.7423
15250.0636 1.9304
13372.4955 1.7338
17508.5211 2.1618
18850.1506 2.2973
14954.199 1.8997
10107.0768 1.3806
31632.3814 3.5328
2170.8428 0.3895
26285.2219 3.0259
31923.6754 3.5602
18081.457 2.2199
45618.7877 4.8152
18849.1545 2.2971
44270.0876 4.6937
33120.9768 3.6721
26076.9075 3.0059
8045.1749 1.1474
13457.6234 1.7429
22246.4342 2.6341
24813.9959 2.8841
35559.0211 3.8984
50895.3938 5.287
17339.1397 2.1446
48662.3953 5.088
10348.3178 1.4074
9752.9509 1.3413
8353.2218 1.1828
11973.5137 1.5845
23040.4028 2.7119
18989.6798 2.3112
10378.2036 1.4106
26638.7985 3.0598
36640.058 3.9983
28575.5573 3.2445
38886.2623 4.2046
16327.0881 2.0413
14158.8961 1.8167
43995.3374 4.6689
42066.3464 4.4943
49546.4897 5.1669
11194.3715 1.5002
18810.3123 2.2933
10987.2724 1.4775
4640.1379 0.7332
11257.7327 1.5071
10603.2802 1.4354
16486.1751 2.0577
9278.4395 1.288
23092.647 2.717
11070.5819 1.4867
45086.558 4.7674
5537.8255 0.8471
20054.823 2.4177
58695.5161 5.9755
62225.7029 6.2839
51454.6902 5.3368
11971.657 1.5843
27449.3661 3.1372
25620.4104 2.9619
18178.528 2.2296
31688.9078 3.5381
33330.157 3.6915
11034.8646 1.4828
9448.3069 1.3072
6841.0832 1.0059
9916.2521 1.3595
23804.1084 2.7862
25380.6241 2.9388
11117.3191 1.4917
7036.8441 1.0292
11556.9882 1.5395
16636.6903 2.073
19283.1681 2.3407
15722.1842 1.9791
43010.8793 4.58
76366.9823 7.5041
47641.4574 4.9967
17382.4467 2.149
5072.5735 0.7886
20156.3551 2.4278
31025.2326 3.4758
16067.0029 2.0147
46578.2518 4.9014
13576.9481 1.7554
44191.4104 4.6867
4113.4697 0.6643
51827.5275 5.3698
41434.2808 4.437
25605.8696 2.9606
22302.5112 2.6397
25084.1534 2.9103
23619.0372 2.7683
7061.2853 1.0321
50247.9896 5.2294
19306.155 2.343
7313.3964 1.0619
52335.9758 5.415
23983.1922 2.8037
21926.6547 2.6027
12452.2614 1.636
31695.3078 3.5387
30364.3405 3.4137
16945.1962 2.1046
10928.7463 1.4711
27680.0212 3.1593
24417.2228 2.8457
43804.894 4.6517
37916.449 4.1156
17374.5715 2.1482
17954.7846 2.2071
22201.5865 2.6298
13290.2883 1.7251
27095.4743 3.1035
13566.5241 1.7544
24939.1938 2.8963
26147.7105 3.0126
9681.3242 1.3333
95094.5868 9.0893
15546.8165 1.961
32878.7389 3.6494
76182.1983 7.4882
4908.473 0.7678
5954.2864 0.8986
30537.3643 3.4299
11588.3718 1.543
22967.6971 2.7048
5831.5344 0.8835
10405.3855 1.4137
27250.3612 3.1183
3665.6021 0.604
55346.0603 5.681
7049.484 1.0308
18517.8738 2.2639
37608.3106 4.0873
41569.6344 4.4493
13114.8112 1.7066
34361.1457 3.7875
27387.5502 3.1313
39989.204 4.3053
126892.8275 11.7248
19850.9724 2.3973
19774.7296 2.3897
71030.8638 7.0464
36899.4952 4.0221
35730.9985 3.9144
42677.3822 4.5498
17544.9895 2.1656
15737.7007 1.9808
46544.8241 4.8985
48657.9175 5.0877
47334.3955 4.9692
20694.3523 2.4811
11718.6746 1.5571
16076.7325 2.0156
22907.3032 2.6989
17445.4671 2.1555
15947.4018 2.0023
38431.0097 4.1628
18037.8987 2.2155
63198.3892 6.3686
32817.677 3.6437
14417.8158 1.8438
74717.0614 7.3628
35712.6064 3.9127
25389.961 2.9398
44557.2215 4.7196
73316.2839 7.2428
15609.7592 1.9675
27352.9829 3.128
33320.4991 3.6907
13972.098 1.7971
60606.304 6.1426
21036.9061 2.5151
28785.2375 3.2643
12836.3441 1.6769
32025.1168 3.5697
16418.8032 2.0507
29241.0762 3.3075
26770.37 3.0724
17909.2934 2.2024
6314.0916 0.9425
7892.412 1.1297
19407.1439 2.3531
24972.3178 2.8994
3818.326 0.6248
82145.2912 7.9965
21780.2159 2.5884
34901.2136 3.8375
16488.1285 2.0579
8706.3998 1.2232
19290.1637 2.3413
33498.6874 3.7073
32141.5551 3.5806
38086.4284 4.1312
8539.9611 1.2043
9321.076 1.2929
147999.1062 13.4458
10589.6428 1.434
26182.0797 3.016
69081.2798 6.8784
36672.6118 4.0012
27943.4741 3.1843
71193.5547 7.0603
19268.1786 2.3392
19037.5523 2.3161
12223.6751 1.6115
22905.2563 2.6987
40731.8932 4.3731
27694.7074 3.1606
53595.1659 5.5264
24826.4085 2.8853
17447.4371 2.1557
18527.8098 2.2649
40068.1175 4.3125
62498.8727 6.3078
40585.8681 4.3598
29372.0824 3.3199
18297.4931 2.2416
48717.2524 5.093
43224.1564 4.5992
87287.0492 8.4321
18912.9205 2.3035
17112.0407 2.1216
25946.8196 2.9933
6046.4886 0.91
20053.8181 2.4175
4803.868 0.7543
14129.3254 1.8135
16713.982 2.081
33606.084 3.7172
64638.804 6.4939
22081.3738 2.6179
99180.8913 9.4315
9165.8028 1.2753
36453.4808 3.9811
5881.8722 0.8898
45041.0331 4.7633
19681.4889 2.3805
8008.0118 1.143
26032.1478 3.0015
21463.3943 2.5572
22145.5441 2.6242
14407.2918 1.8426
26912.4763 3.0859
34153.3605 3.7681
11454.6308 1.5285
4907.6905 0.7677
18621.2459 2.2742
23978.0436 2.8032
10775.3731 1.4544
10569.6467 1.4318
6249.85 0.9347
16339.7675 2.0427
11091.6553 1.4889
14040.672 1.8042
14996.5478 1.9041
9528.5419 1.3161
41045.0 4.4016
27768.1536 3.1677
24285.1525 2.8329
27994.9417 3.1892
28290.3221 3.2174
33798.4256 3.7351
26814.2455 3.0766
36030.8365 3.9421
10245.1933 1.396
54096.2948 5.5708
11662.2723 1.551
16804.06 2.0901
32061.4316 3.573
23069.0839 2.7146
4762.6275 0.749
13206.2763 1.7163
19508.2075 2.3632
26593.9161 3.0554
21555.7348 2.5663
7203.202 1.049
12443.852 1.635
27893.0683 3.1795
15220.1474 1.9272
28630.3296 3.2496
51881.6174 5.3746
80083.8782 7.8212
42500.8105 4.5338
11877.0299 1.5741
30210.525 3.3992
25893.7678 2.9882
9997.1836 1.3684
40110.8695 4.3164
17256.507 2.1362
24222.246 2.8268
45599.8871 4.8136
9102.9425 1.2683
2869.0717 0.4928
5112.7898 0.7937
20510.768 2.463
35955.0378 3.935
66650.3536 6.6682
28606.1018 3.2473
19245.1981 2.3369
8928.0629 1.2485
766.7975 0.1555
11718.6746 1.5571
45136.5301 4.7718
28754.6692 3.2614
37577.8391 4.0846
6721.484 0.9917
6345.4368 0.9464
14889.749 1.8929
42857.347 4.566
83340.9498 8.098
3920.8933 0.6385
42137.9882 4.5008
17027.6067 2.113
35128.9615 3.8586
8097.9507 1.1535
36365.654 3.9729
32497.5928 3.6138
